Video Title,Thumbnail URL,Description
끊이지 않는 민원 때문에 결국 최후를 맞은 은행나무 /  .,https://i.ytimg.com/vi/-yXRPch4BH0/hqdefault.jpg,"은행나무가 일렬로 줄 선 도로.나무 가지에는 노랗게 익은 열매들이 매달려있습니다.바닥에 나뒹구는 열매들을 밟기라도 할까, 사람들의 발걸음은 조심스럽기만 합니다.[노만식/양구군 양구읍 : ""냄새하고 나뭇잎이 떨어져서 지붕 위에 배수로를 막아서 물이 넘치고, 또 열매가 열려가지고 가지가 찢어져서 지나가는 차량한테도 덮치고.""]은행나무 아래는 다 비슷합니다.사람들이 다니는 인도 곳곳에 은행나무 열매가 떨어져 있습니다.얼룩 자국도 많은데요.한 차례 치운 뒤인데도 냄새는 여전합니다.은행나무는 병해충은 물론 화재에도 강해 70~80년대 가로수로 인기를 얻었습니다.전국의 가로수 천만 그루인데, 이 가운데 10%가 은행나무일 정돕니다.보기도 좋고 튼튼한데, 문제는 열매의 악췹니다.자치단체마다 열매를 미리 따내고, 수거망을 설치하는 등 관리에 애를 먹었습니다.결국, 은행나무는 오랫동안 지켜온 가로수 자리에서 퇴출되고 있습니다.강원도 양구군은 앞으로 3년 동안 은행나무 280그루를 제거하기로 했습니다.은행나무를 뽑아 낸 자리엔 붉게 단풍이 지는 복자기 나무 등이 새로 식재될 예정입니다.[김동영/양구군 녹지조성팀장 : ""현재는 제거 작업만 하고 있고요. 뿌리 절단을 통해서 식재 공간을 마련한 다음에 다른 수종을 교체 식재를 한 건데.""]'악취나무'라는 오명에서 벗어나지 못한 채 지난해에만 전국에서 7천 그루에 가까운 은행나무가 가로수에서 사라졌습니다. 뉴스 이청초입니다.#은행나무 #가로수 #악취"
"아프간 또 강진 “모든 것이 모래로 변해”…유엔, 국제사회 지원 촉구 /   .",https://i.ytimg.com/vi/bKJ3eYKh_V8/hqdefault.jpg,"규모 6.3의 강진이 발생한 아프가니스탄에서는  사망자 수가 2천 4백 명을 넘습니다. 무너진 건물에 아직 매몰된 사람들도 많은 걸로 알려졌습니다. 아프가니스탄은  탈레반 집권 후 해외원조가 끊겼는데요, 유엔은 국제사회 지원을 촉구했습니다. 조빛나 특파원입니다. [리포트] 건물 잔해에 파묻혀  얼굴만 겨우 내밀고 있는 아이. 사람들이 흙더미를 치우고  겨우 구조합니다. 흙벽돌로 지은 집들은 쉽게 무너졌습니다. 주민들이 가진 것은 삽이 전부, 맨손으로라도 달려들어  구조에 나서지만 역부족입니다.[모하메드/지진 피해 주민 : ""아무것도 남지 않았어요. 모든 것이 모래로 변했습니다. 삽 그리고 우리가 가진 모든 것을 이용해 잔해 속에서 여성과 아이들을 꺼내기 시작했습니다.""]현지시각 7일 오전 11시쯤 아프가니스탄 북서부에서  규모 6.3의 강진이 발생했습니다. 아프간의 문화 수도, 헤라트에서 40여킬로미터 떨어진 지점입니다.  규모 4.3에서 6.3 사이의 여진이 여덟 차례나 이어져 피해가 커졌습니다. 현지 당국은 8일 오후, 마을 6개가 완전히 파괴됐고 사망자 수도 2천 4백여 명으로 증가했다고 발표했습니다. 하지만 무너진 건물 속에 아직 많은 사람들이 갇힌 상태로 알려져 피해 규모는 더 늘어날 가능성이 큽니다.[사예크/아프간 탈레반 정부 재난관리부 대변인 : ""10개의 다양한 국내·국제 조직이 피해 지역에서 현장 수색 작업을 진행하고 있습니다.""] 이프가니스탄에선 지난해 6월에도 규모 5.9의 강진으로 천여 명이 숨졌습니다. 수십 년간의 전쟁으로 현지 기반시설은 엉망이 됐고 의료시스템은 해외 원조에 전적으로 의존하고 있습니다. 여기에 2년 전  이슬람 무장조직 탈레반이 재집권하면서 해외 원조도 끊겨  위기 극복이 더 어려운 상황입니다. 현재 이란 적십자사가 구호물품과 구조대를 보낸 가운데 중국도 원조 의사를 밝혔습니다. 유엔은 겨울이 다가오고 있다며 국제사회에 지원을 촉구했습니다. 모스크바에서  뉴스 조빛나입니다.영상편집:서삼현/그래픽:서수민/자료조사:서호정#아프간 #강진 #지진"
동물학대 논란 불러왔던 '갈비 사자'의 근황 /   .,https://i.ytimg.com/vi/BEHGTVxAIls/hqdefault.jpg,"관람과 전시 위주가 아닌 구조된 야생 동물들의 치료와 적응이 우선인 특별한 동물원이 있는데요. 사람의 욕심으로 만들어진 공간이 동물과 공존 방법을 모색하는 특별한 장소로 거듭나고 있습니다. 이규명 기자의 보도입니다. [리포트] 앙상하게 마른 사자가 비좁은 공간에 갇혀 가쁜 숨을 몰아쉽니다. 동물 학대 논란이 일었던 '갈비 사자'입니다. 새 보금자리인 청주동물원으로 이송된 지 어느덧 두 달여. '바람이'라는 새 이름처럼 야외 방사장을 누비며 다른 사자와 합사를 준비 중입니다. [최형민/청주동물원 동물복지사 : ""철망 사이로 (다른 사자와) 대면 훈련을 하고 있고요. 지금도 4kg 먹이고 있고 그걸 다 앉은 자리에서 먹을 만큼 식성은 좋아요.""] 산비탈 수풀을 자유롭게 뛰노는 붉은 여우. 도심에 출몰했다 구조됐지만 토종 여우가 아니라는 이유로 안락사 위기 놓였던 개체입니다. [""청주에서 마지막에 구조된 '김 서방'이라는 친구거든요.""] 5년 전만 해도 이곳은 전시와 관람 위주의 평범한 동물원이었습니다. 하지만 웅담을 위해 사육되던 농장에서 구조된 반달가슴곰 세 마리를 맡게 되며 작은 변화가 시작됐습니다. 방사장 우리는 점차 넓어졌고, 시멘트 바닥은 흙과 잔디로 바뀌기 시작했습니다. 전국 동물원 중 유일하게 동물을 치료하기 위한 CT와 초음파 촬영 장비부터 수술실까지 갖추고 있습니다. [홍성현/청주동물원 수의사 : ""보호하고 있는 친구(동물)들은 좀 더 편안한 환경에서 지낼 수 있게끔 좀 더 넓은 공간을 제공하고 원하면 은신할 수도 있는 공간으로 꾸며줘 가지고...""] 이제는  멸종위기종 1급 산양부터 천연기념물 황조롱이까지 굶주리고 다쳐 구조된 다양한 멸종위기종과 야생동물을 보호하는 안식처로 자리 잡았습니다. [김아영/청주동물원 관람객 : ""사람 때문에 힘들어진 동물들이 사람 때문에 남은 생을 좀 치유 받으면서 살 수 있을 거 같아서 조금 마음이 편해지면서 봤어요.""] 화려한 쇼도 인기 동물도 없지만, 갈 곳 잃은 야생동물의 안식처가 돼주는 특별한 동물원이 존폐 논란 속 동물원이 가야 할 새로운 길을 제시하고 있습니다.  뉴스 이규명입니다. 촬영기자:강사완/화면제공:청주시#동물학대 #갈비사자 #청주동물원"
"아시안게임 폐막식, 중국이 내세운 증강현실(AR) 기술…‘짜이찌엔’ 2022 항저우/ 항저우아시안게임 /  .",https://i.ytimg.com/vi/OB56Ui8uecw/hqdefault.jpg,"아시아 스포츠인들의 뜨거운 열정을 보여준 항저우 아시안게임이 어제(8일) 폐막식을 끝으로 16일 간의 열전의 막을 내렸습니다.대회 주경기장인 항저우 올림픽 스포츠센터 스타디움에서 열린 폐막식.중국 권력 서열 2위인 리창 국무원 총리를 비롯한 내외빈이 참석한 가운데, 중국은 자국의 증강현실(AR) 기술을 내세워 무대를 한껏 꾸몄습니다.폐막식 경기장을 수놓은 중국의 증강현실(AR) 기술, 영상으로 요약했습니다.#항저우 #아시안게임 #폐막식"
'집 구조가 왜 이래?'…집주인은 인터뷰 거절 /  .,https://i.ytimg.com/vi/1CnwmsdzwEY/hqdefault.jpg,"서울 도심의 한 다가구 주택입니다.한 가구만 살 수 있게 등록된 맨 위층, 올라가 보니 다섯 가구가 살고 있습니다.건물 안에 불법으로 벽을 세워 여러 채를 만든 겁니다.월세를 더 받기 위한 이른바 '방 쪼개기'인데 건축법 위반입니다.[건물 관계자/음성변조 : ""(문제가 있으면) 구청에서 쫓아왔겠지. (구청 확인은 했어요.) 원룸으로 다 돼 있어서 모르겠네요.""]원룸이라며 세입자를 구하는 건물, 건축물 대장을 봤더니, 근린생활 시설 2종, 고시원입니다.[""쿡탑(조리대), 세탁기, 냉장고 다 돼 있고요.""]고시원은 주방을 함께 써야 하지만 방마다 조리 시설이 있는 겁니다.역시 월세를 더 받기 위한 개조입니다.[건물 관계자/음성변조 : ""(집주인이) 말씀 나누기를 원치 않는다고 뭐가 문제냐고…""]최근 3년 동안 이런 불법 개조와 용도 변경이 적발돼, 지방자치단체가 시정 명령을 내린 건물 가운데 복구를 이행한 곳은 절반 수준에 그칩니다.그런데 이마저도 해마다 줄고 있습니다.원상 복구할 때까지 이행 강제금을 물린다지만, 건물 가액의 최대 10%를 넘지 않습니다.이러다 보니 집을 불법 개조해 얻는 수익이 이행 강제금보다 더 많다고 생각하는 경우가 많습니다.[홍기원/국회 국토교통위원/민주당 : ""이행강제금의 가장 큰 취지는 불법건축물의 원상복구인데요. 불법 사항 시정은 제대로 되고 있지 않습니다. 불법 건축물은 거주자 안전에도 위협이 되는 만큼 적극적인 실태조사와 시정 조치에 나서야 합니다.""]위반 건축물의 시정 명령을 피하는 꼼수를 끊어내기 위해선 이행 강제금을 높일 필요가 있다는 의견도 나옵니다. 뉴스 이지은입니다.#월세 #임대사업 #고시원"
대형 차량 못 품는 차도…원주시의 실제 상황  / ,https://i.ytimg.com/vi/VxsMTvVTcac/hqdefault.jpg,원주시 일부 도로의 차로 폭이 규정보다 한참 좁은 것으로 나타났습니다. 때문에 버스 등 대형 차량이 차선을 넘나드는 아찔한 상황이 계속되고 있습니다.  #원주시 #버스
"이스라엘-하마스 전쟁 이틀째…사망 600명 넘고 부상 4,000명 육박/이스라엘 '피의 보복' 예고 "하마스 활동지 폐허의 섬 될 것"/2023년 10월 8일(일)",https://i.ytimg.com/vi/-sRbNWvpqzI/hqdefault.jpg,"이스라엘과 팔레스타인 무장정파 하마스 간 무력충돌이 이틀째 접어들면서 양측의 사망자도 벌써 600명을 넘었고 부상자도 4,000명에 육박하는 것으로 알려졌습니다.하마스의 선제 기습공격을 당한 이스라엘은 역습에 나서 가자지구에 맹폭을 퍼부으면서 모든 물리력을 총동원하겠다며 강력한 보복을 예고했습니다. 이스라엘은 팔레스타인 무장세력인 하마스와 이슬라믹지하드를 파괴하겠다고 공언하고 가자지구에 대한 전기와 연료, 물품 공급을 끊겠다고 밝혔습니다. 하마스와는 별개로 레바논 남부에 근거를 둔 또다른 무장세력 헤즈볼라도 이스라엘 점령지에 대한 박격포 공격에 나섰고 이스라엘이 즉각 대응 포격을 가했습니다.SNS에는 이스라엘 사막의 한 음악축제장에서 참가자들이 하마스의 기습 공격을 피해 도망가는 영상들이 공유되고 있는데 다수가 숨지거나 실종된 것으로 알려졌습니다. 현재 이스라엘에 장기 체류 중인 우리 국민은 570여 명으로 파악되고 있는데 외교부는 이번 사태와 관련해 현재까지 접수되거나 파악된 우리 국민의 피해는 없다고 밝혔습니다.#이스라엘 #하마스 #가자지구 #팔레스타인 #헤즈볼라 #중동분쟁"
"가운데로 서려는데 잘 안 되죠"…원주시 버스기사님의 속앓이 /  .,https://i.ytimg.com/vi/gVIuy0dsd5A/hqdefault.jpg,"원주 시내의 한 교차로입니다.버스가 좌회전 차선으로 진입하는데 도로가 좁아 중앙선을 넘어갑니다.마주 오던 차가 놀라 경적을 울립니다.인근의 또 다른 교차로도 상황은 마찬가지.버스가 좌회전 차로로 들어서자 차체에 가려 차선이 보이지 않을 정도입니다.[박한선/버스 운전기사 : ""엄청 많이 신경 쓰고 좌우로 백미러를 많이 살펴서 최대한 안 밟고 정가운데로 서려고 하는데, 그게 좀 잘 안 되죠.""]직접 도로 폭을 재봤습니다.이 8차선 도로의 전체 폭은 23m입니다.국토교통부의 '도로구조규칙'이 정한 도시지역 차로 폭은 최소 3미터.회전차로는 2.75미터입니다.중앙선까지 계산하면 적어도 23미터 75cm가 돼야 하는데, 기준보다 75cm나 좁은 겁니다.좌회전 차로 1개만 따로 재봐도 2.6m로 기준에 못 미칩니다.차선이 규격에 맞지 않아 버스 같은 대형 차량들은 차선을 침범할 위험이 있어 언제든 사고의 위험이 있습니다.원주시는 이 도로가 규정이 마련되지 않은 1980년대에 설계돼 좁을 수밖에 없다고 설명합니다.하지만 당장은 가로수와 보행로가 있어 도로 확장이 현실적으로 어렵다는 입장입니다.[양민석/원주시 교통안전과 주무관 : ""도로 폭은 이미 정해져 있는 상태고, 재조정을 통해서 다시 (차선을) 조정할 계획을 갖고 있습니다.""]더 큰 문제는 이렇게 좁은 차로가 얼마나 있는지 파악조차 안 되고 있다는 점입니다.이 때문에 대형차 운전자들은 도로 폭에 대한 전반적인 실태조사가 시급하다고 입을 모으고 있습니다. 뉴스 이유진입니다.#원주시 #중앙선 #버스"
“나라 지켜주셔서”…병장 위로한 20대 알바생의 메모  /   .,https://i.ytimg.com/vi/Lak-s87HYFQ/hqdefault.jpg,"잇슈키워드,  시간입니다. 첫 번째 키워드 보시죠, '보훈부'.  국가보훈부가 한 카페 아르바이트 직원을 찾는다는 글을 올려 화젭니다. 무슨 사연이 있는 걸까요.  최근 SNS에 올라온  사진입니다. 음료 뚜껑에 '나라를 지켜주셔서 감사합니다'라고 적혀 있습니다. 전역을 앞둔 한 육군 병장이 두 달 전쯤 외출을 나갔을 때 어머니와 카페를 찾았는데,  주문한 음료에 이런 손글씨 메모가 적혀 있었다고 합니다. 해당 병장은 ""누군가에게 이런 감사 인사를 받는 건 처음""이라면서,  이 한 문장에서 ""위로를 받았다""고 전했습니다. 메모를 남긴 직원은 20대 여성 아르바이트생이었는데,  지금은 카페 일을 그만뒀다고 합니다.  보훈부가 직접 감사를 전하고 싶다며 이 직원을  수소문하고 나선 겁니다. 누리꾼들도 아르바이트생의 착한 심성을 칭찬하면서, 꼭 찾길 바란다는 반응을 보였습니다. "
"임영웅, 신곡 뮤직비디오 공개…‘칼군무’ 눈길  /   .",https://i.ytimg.com/vi/ZFUrOodeuYw/hqdefault.jpg,"안녕하십니까,  '잇슈 연예' 이어갑니다. 가수 임영웅 씨가 트로트에 이어 댄스곡까지  섭렵했습니다. 그동안의 모습과는  180도 달라진 임영웅 씨를, 뮤직비디오와 함께 만나보시죠. 빠른 박자의 댄스곡 '두 오어 다이'. 정식 음원이 발매되기 전, 어제 뮤직비디오를 통해 공개된 임영웅 씨 신곡입니다. 영상은 우주선을 연상케 하는 배경과, 임영웅 씨의 화려한 옷차림이 시선을 끄는데요, 잠시 후  댄서들과 함께 동작을 맞춰 이른바 '칼군무'를  소화하는 임영웅 씨! 파격 변신에 팬들의 호응도 뜨겁습니다. 소속사에 따르면 이번 신곡 '두 오어 다이'는 임영웅 씨가  직접 작사에 참여한 곡으로, 노랫말엔 인생의 주인공이 돼 후회 없는 하루 하루를 보내자는  임영웅 씨의 열정과 다짐이 담겼다는데요. 오늘 오후 노래의 음원이 디지털 싱글로 발매되는 가운데 음원 차트에선  어떤 성적을 거둘지 주목됩니다."
“사자보다 무서워”…사람 목소리에 줄행랑치는 아프리카 동물들  /   .,https://i.ytimg.com/vi/vLMFxw5r1d8/hqdefault.jpg,"아프리카 야생 동물들에게 최상위 포식자 사자보다 더 두려운 존재가 있을까요? 그 의문에 답을 주는 관찰 실험 결과가 최근 공개됐습니다.  으르릉거리는 사자의 울음소리가 들리자 그 자리에서 멈칫거리거나 물웅덩이와 살짝 거리를 두는 동물들! 그런데  귀에 들리기 무섭게 이들 모두를 줄행랑치게 하는  목소리가 있었으니,  바로  사람들의 말소리였습니다.캐나다 웨스턴 대학 연구팀은 2018년 여름철 건기 동안 남아공의 한 국립공원 물웅덩이 근처에 야생동물이 접근하면 자동으로 다양한 소리가 재생되는 카메라-스피커 시스템을 설치한 뒤 이들의 반응을 담은 1만 5천여 건의 동영상을 분석해 최근 그 결과를 공개했는데요.분석 결과 아프리카 야생 동물들은 사자 보다 사람의 말소리를 들을 때 40% 더 빠르게 움직였고요.물웅덩이를 버리고 도망치는 비율도 2배 더 높은 것으로 나타났습니다.심지어 사자 울음소리가 재생되는 카메라를  즉각 공격하기도 했던 코끼리 무리 마저 사람 목소리가 들릴 때는 두려움에 질린 반응을 보였는데요.연구팀은 이번 관찰 실험 결과에 대해 인간은 사자를 뛰어넘는 '슈퍼 포식자'임을 보여줄 뿐만 아니라  야생동물들 사이에서 인간에 대한 공포가 만연해 있다는 기존 실험 결과를 재확인해주는 것이라고 말했습니다. 지금까지 잇슈 SNS 였습니다."
미 국무 “하마스 공격 배경에 이스라엘-사우디 관계 정상화…미국인 인질 ‘확인중’” /   .,https://i.ytimg.com/vi/MA3LzpiNRdI/hqdefault.jpg,"[앵커] 미국은 이번 공격에  이스라엘과 사우디아라비아 간 관계 정상화를 방해하려는 배경이 깔려있다는  관측을 제기했습니다. 사망자는 물론 인질 가운데 상당수 외국인들이  포함된 것으로 나타난 가운데, 미군 당국은 급히 항모 전단을 이스라엘 인근 해역으로 파견했습니다. 보도에 김기현 특파원입니다. [리포트] 안토니 블링컨 미 국무장관은  현지 방송에 해  이스라엘에 대한 하마스 측 공세를 1973년 제4차 중동 전쟁 이후  최대 규모라고 밝혔습니다. 하지만, 국가 간 전쟁이었던 50년 전과 달리  이번엔 명확히 민간인을 겨냥한 '테러'로 규정했습니다. 그러면서 '공격' 배경으로 이스라엘과  사우디아라비아로 대표되는 아랍세계 간  관계 개선 흐름을 '방해하려는 의도'를 지목했습니다.[안토니 블링컨/미 국무장관 : ""정상화를 반대하는게 누구겠습니까? 하마스, 헤즈볼라, 이란입니다. 이스라엘과 사우디간 관계 개선을 방해하기 위해 공격에 나섰다고 해도 놀라운 일은 아닙니다.""] 팔레스타인 진영에선 자신들에 대한 '고립 정책'부터 풀라는 요구인 셈인 데, 블링컨 장관은 아직  이란이 직접 관여한 증거는 없다고 덧붙였습니다. 이런 가운데 하마스 공격에 외국인 다수가 희생된 데다  미국인도 사망과 인질로 납치 됐다는 관측까지 잇따르면서 관계 당국에선 급히 상황 파악에 나섰습니다.[안토니 블링컨/미 국무장관 : ""다수의 미국인이 희생 또는 실종됐다는 보고가 있습니다. 현재 정확한 사실관계를 파악 중입니다.""] 바이든 대통령은 이스라엘에 대한 전면적인 군사 지원을 약속했습니다.[조 바이든/미 대통령 : ""미국은 테러 공격에 맞서는 이스라엘 국민과 함께합니다. 이스라엘은 나라와 국민을 방어할 권리가 있습니다.""] 실제, 미 국방부는 항공모함 전단을 이스라엘 인근 지중해 동부로 이동시키고 전투기를 추가 전개하는 등  군사 대비 태세를 강화하고 있습니다. 워싱턴에서  뉴스 김기현입니다. 영상편집:사명환/자료조사:서호정"
이스라엘-하마스 전쟁 사망자 천 명 넘어…“휴전없다” /   .,https://i.ytimg.com/vi/K4xXpSXpoqg/hqdefault.jpg,"이스라엘과  팔레스타인 무장정파 하마스 간  무력충돌이  사흘째로 접어들면서  양측의 사망자가 천 명을 넘었습니다. 곳곳에서  여전히 치열한 교전이 계속되고 있는데 하마스는 이스라엘이 확전을 멈추지 않으면 휴전은 없다고 밝혔습니다. 손은혜 기자가 보도합니다. [리포트]큰 폭발음과 함께  가자지구 내 건물이 무너집니다. 어제 있었던 하마스의 기습공격에 대한  이스라엘의 보복공습입니다.  [베냐민 네타냐후/이스라엘 총리 : ""우리는 그들을 파괴할 것입니다. 그들이 이스라엘 시민들에게 강요한 이 검은 날에 대해 엄청난 복수를 할 것입니다.""] 이스라엘 측은 팔레스타인 무장세력인  하마스와 이슬라믹지하드를  파괴하겠다고 선언했습니다. 시간이 지나면서 이스라엘의 피해 상황도 확인되고 있습니다. 이스라엘 사막의  한 음악축제장에서는 무장 괴한들이 침입해 참가자들을 납치하고 총격을 가해, 260명의 사망자가 나왔습니다. sns에는 하마스의 기습 공격을 피해  도망가는 영상들이 공유되고 있습니다. 양측의 이번 충돌로  사망자는 벌써 천 명을 넘어섰습니다. 이스라엘에서 7백여 명, 팔레스타인에서 4백명 이상 숨져, 사망자가 천 명을 넘었습니다. 양측의 부상자수는 4천 4백여 명에 달합니다. 한편 팔레스타인 무장정파 하마스 측은 휴전에 관해서는 선을 그었습니다. 무력 충돌이 벌어지고 있는 와중에 분쟁 조정 방안을 이야기하는 건 시기상조라는 겁니다.[하젬 카셈/하마스 대변인 : ""모든 팔레스타인 사람들은 가자 지구의 저항을 지지하기 위한 조치를 취해야 합니다. 우리는 시오니즘 단체인 이스라엘 주변에 새로운 전선을 열 것을 요구합니다.""] 이번 무력충돌로 미국과 영국, 우크라이나 등 외국인이 여러명 희생됐고, 하마스에 인질로 잡힌 외국인도 다수 있는 것으로 확인됐습니다. 외교부는 이번 사태와 관련해 현재까지 접수되거나 파악된 우리 국민의 피해는 없다고 밝혔습니다. 이스라엘 장기 체류 국민은  5백 70여 명으로 파악되고 있습니다.  뉴스 손은혜입니다. 영상편집:이인영/화면출처:인스타그램/그래픽:김지혜/자료조사:서호정#이스라엘 #하마스 #전쟁"
대법원장 부결·김행 퇴장 여진…“이재명 방탄”·“인사 참사” /   .,https://i.ytimg.com/vi/ZDDCri5KR5c/hqdefault.jpg,"이균용 대법원장 후보자  임명동의안 부결과  김행 여가부 장관 후보자 인사청문회 등을 놓고 여야의 강 대 강 대치가 이어지고 있습니다. 여당은  이 후보자 임명동의안 부결을 두고  민주당의 이재명 대표 '방탄' 시도라고 했고, 야당은  윤 대통령의 인사 참사에  입법부가 경고한 것이라고 맞섰습니다. 보도에 신선민 기자입니다. [리포트] 국민의힘은  이균용 대법원장 후보자  임명동의안이 민주당 주도로 국회에서 부결된 건  민주당의 이기심 탓이라고 했습니다. 대법원 마비 사태가  초래될 것인데, 이재명 대표 재판 지연을 위한  방탄 목적이란 겁니다.[유상범/국민의힘 수석대변인 : ""사법부 길들이기를 위해 사법 시스템마저 방탄을 위한 정쟁 소재로 삼은 민주당을 국민들께서는 똑똑히 지켜보셨습니다.""] 민주당은  사법 공백 우려는 국민의힘이 만든  프레임이라고 했습니다. 이 후보자의 재산 신고 누락과 성인지 감수성 등을 이유로 들어  인사 참사였다고 비판하면서, 자격 있고  도덕성을 갖춘 사람을  다시 지명해야 한다고 촉구했습니다.[박성준/더불어민주당 대변인 : ""사법부의 독립을 지키기 위해서 국회 입법부의 차원에서, 특히 민주당이 이 부분에 대해서 강력한 경고를 줬다...""] 인사청문회 도중 퇴장한 김행 여성가족부 장관 후보자를 놓고도 충돌했습니다. 국민의힘은  민주당 소속 여가위원장의 편파 진행에 파행 책임이 있다며  지명을 포기할 상황은 아니라고 했고, 민주당은  '각종 의혹 백화점'인 김 후보자가  원인 제공자라며  지명 철회를 거듭 촉구했습니다.[유상범/국민의힘 수석대변인 : ""누가 봐도 편파적이고 상대방이 봤을 때는 분노할 수밖에 없게 운영한다면 그 인사청문회가 제대로 진행될 수 있겠습니까?""][박성준/더불어민주당 대변인 : ""임명을 강행한다면 이 정부의 인사가 망사이고 국민을 철저히 무시하는 정권이라는 것을 다시 한 번 증명하는 일이 될 겁니다.""] 대통령실은  일단 국회 청문 절차를 지켜보겠다는 입장인데,  임명을 강행할 경우 야당 반발은 더 거세질 것으로 예상됩니다.  뉴스 신선민입니다. 촬영기자:고영민/영상편집:이형주#대법원장_부결 #김행_퇴장 #김행_인사청문회"
헤즈볼라 개입으로 확전 우려도…국제사회 움직임은? /   .,https://i.ytimg.com/vi/xR0fQoI3edM/hqdefault.jpg,"하마스와 이스라엘의  무력충돌이  갈수록 심각해지는 가운데,  레바논 무장정파 헤즈볼라까지  가세했습니다. 확전될까  국제사회 우려가 커지는 가운데 이스라엘의 대응수위에도 관심이 쏠리고 있습니다. 두바이 우수경 특파원입니다. [리포트] 이스라엘은 팔레스타인 무장세력을 완전히 파괴하겠다며 강력한 보복을 예고했습니다. 하마스가 통치하는 가자지구에 대한 대규모 공습을 예고한 것으로 보입니다. [베냐민 네타냐후/이스라엘 총리 : ""하마스가 숨어있고 활동하는 모든 곳, 그 사악한 도시를 폐허의 섬으로 만들 것입니다.""] 실제로 가자지구 주민들에 대한  대피령도 내렸습니다. 언제 어떤 방식으로  대응할 것인지만 남았습니다. 이런 가운데  현지시각으로 어제, 레바논 무장정파 헤즈볼라가  이스라엘을 향해  박격포와 로켓 여러 발을 쐈습니다. 레바논과 이스라엘 접경 지역으로  영토분쟁이 벌어지고 있는 곳 가운데  하나입니다. 헤즈볼라는  팔레스타인과의 연대를 주장했습니다. 이스라엘은 즉각 대응사격에 나섰습니다. 헤즈볼라는  이란의 직접 지원을 받는 것으로  알려져 있습니다. 때문에  이란의 대리 세력으로 불리는  시리아와 예멘, 이라크 등의  무장세력들도 가담할지 여부가  주목되고 있습니다. 그동안 팔레스타인에 대해  온정적인 입장이던  아랍국가들은  즉각적인 개입은 자제하고 있습니다. 사우디아라비아는  양측에 자제를 촉구하면서도  이스라엘이 팔레스타인 점령을 지속하면 긴장이 커질 수 있다고 경고했습니다. 이는  이스라엘과 아랍 진영의  최근 화해 움직임에도  악영향을 줄 것으로 보입니다. 유엔은  민간인이나 시설에 대한 공격을  중단할 것을 촉구했습니다. 두바이에서  뉴스 우수경입니다.영상편집:이웅/자료조사:조영은  #헤즈볼라 #확전 #팔레스타인"
